"trial","repl","strain","treat","dose","y","categ"
3,7,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,7,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,7,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,7,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,8,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,8,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,8,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,8,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,8,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,8,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,9,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,9,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,10,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,10,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,10,"JU1395","Raoultella",69.3232446,1,"Beneficial"
3,1,"JU1395","Serratia",102.728124,1,"Detrimental"
3,1,"JU1395","Serratia",102.728124,1,"Detrimental"
3,1,"JU1395","Serratia",102.728124,1,"Detrimental"
3,2,"JU1395","Serratia",102.728124,1,"Detrimental"
3,2,"JU1395","Serratia",102.728124,1,"Detrimental"
3,2,"JU1395","Serratia",102.728124,1,"Detrimental"
3,2,"JU1395","Serratia",102.728124,1,"Detrimental"
3,2,"JU1395","Serratia",102.728124,1,"Detrimental"
3,2,"JU1395","Serratia",102.728124,1,"Detrimental"
3,2,"JU1395","Serratia",102.728124,1,"Detrimental"
3,2,"JU1395","Serratia",102.728124,1,"Detrimental"
3,2,"JU1395","Serratia",102.728124,1,"Detrimental"
3,3,"JU1395","Serratia",102.728124,1,"Detrimental"
3,3,"JU1395","Serratia",102.728124,1,"Detrimental"
3,3,"JU1395","Serratia",102.728124,1,"Detrimental"
3,3,"JU1395","Serratia",102.728124,1,"Detrimental"
3,3,"JU1395","Serratia",102.728124,1,"Detrimental"
3,3,"JU1395","Serratia",102.728124,1,"Detrimental"
3,4,"JU1395","Serratia",102.728124,1,"Detrimental"
3,4,"JU1395","Serratia",102.728124,1,"Detrimental"
3,4,"JU1395","Serratia",102.728124,1,"Detrimental"
3,4,"JU1395","Serratia",102.728124,1,"Detrimental"
3,4,"JU1395","Serratia",102.728124,1,"Detrimental"
3,4,"JU1395","Serratia",102.728124,1,"Detrimental"
3,4,"JU1395","Serratia",102.728124,1,"Detrimental"
3,4,"JU1395","Serratia",102.728124,1,"Detrimental"
3,5,"JU1395","Serratia",102.728124,1,"Detrimental"
3,5,"JU1395","Serratia",102.728124,1,"Detrimental"
3,5,"JU1395","Serratia",102.728124,1,"Detrimental"
3,5,"JU1395","Serratia",102.728124,1,"Detrimental"
3,6,"JU1395","Serratia",102.728124,1,"Detrimental"
3,6,"JU1395","Serratia",102.728124,1,"Detrimental"
3,6,"JU1395","Serratia",102.728124,1,"Detrimental"
3,6,"JU1395","Serratia",102.728124,1,"Detrimental"
3,6,"JU1395","Serratia",102.728124,1,"Detrimental"
3,6,"JU1395","Serratia",102.728124,1,"Detrimental"
3,6,"JU1395","Serratia",102.728124,1,"Detrimental"
3,7,"JU1395","Serratia",102.728124,1,"Detrimental"
3,7,"JU1395","Serratia",102.728124,1,"Detrimental"
3,7,"JU1395","Serratia",102.728124,1,"Detrimental"
3,7,"JU1395","Serratia",102.728124,1,"Detrimental"
3,7,"JU1395","Serratia",102.728124,1,"Detrimental"
3,7,"JU1395","Serratia",102.728124,1,"Detrimental"
3,7,"JU1395","Serratia",102.728124,1,"Detrimental"
3,7,"JU1395","Serratia",102.728124,1,"Detrimental"
3,7,"JU1395","Serratia",102.728124,1,"Detrimental"
3,7,"JU1395","Serratia",102.728124,1,"Detrimental"
3,8,"JU1395","Serratia",102.728124,1,"Detrimental"
3,8,"JU1395","Serratia",102.728124,1,"Detrimental"
3,8,"JU1395","Serratia",102.728124,1,"Detrimental"
3,9,"JU1395","Serratia",102.728124,1,"Detrimental"
3,9,"JU1395","Serratia",102.728124,1,"Detrimental"
3,9,"JU1395","Serratia",102.728124,1,"Detrimental"
3,9,"JU1395","Serratia",102.728124,1,"Detrimental"
3,9,"JU1395","Serratia",102.728124,1,"Detrimental"
3,9,"JU1395","Serratia",102.728124,1,"Detrimental"
3,9,"JU1395","Serratia",102.728124,1,"Detrimental"
3,10,"JU1395","Serratia",102.728124,1,"Detrimental"
3,10,"JU1395","Serratia",102.728124,1,"Detrimental"
3,10,"JU1395","Serratia",102.728124,1,"Detrimental"
3,10,"JU1395","Serratia",102.728124,1,"Detrimental"
3,10,"JU1395","Serratia",102.728124,1,"Detrimental"
3,10,"JU1395","Serratia",102.728124,1,"Detrimental"
3,10,"JU1395","Serratia",102.728124,1,"Detrimental"
3,1,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,1,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,1,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,1,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,1,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,1,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,1,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,2,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,2,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,2,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,2,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,3,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,3,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,3,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,3,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,3,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,4,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,4,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,4,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,5,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,5,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,5,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,5,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,5,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,5,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,5,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,5,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,6,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,6,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,6,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,6,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,7,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,7,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,7,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,7,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,7,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,7,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,7,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,7,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,7,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,8,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,8,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,8,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,8,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,8,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,8,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,8,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,8,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,8,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,9,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,9,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,9,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,9,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,9,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,9,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,9,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,9,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,10,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,10,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,10,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
3,10,"JU1395","Pseudomonas",67.87054139,1,"Detrimental"
1,2,"N2","Control",418.3225267,0,"Control"
1,3,"N2","Control",418.3225267,0,"Control"
1,3,"N2","Control",418.3225267,0,"Control"
1,4,"N2","Control",418.3225267,0,"Control"
1,6,"N2","Control",418.3225267,0,"Control"
1,7,"N2","Control",418.3225267,0,"Control"
1,7,"N2","Control",418.3225267,0,"Control"
1,9,"N2","Control",418.3225267,0,"Control"
1,10,"N2","Control",418.3225267,0,"Control"
1,10,"N2","Control",418.3225267,0,"Control"
1,10,"N2","Control",418.3225267,0,"Control"
1,1,"N2","EColi",418.3225267,0,"Beneficial"
1,1,"N2","EColi",418.3225267,0,"Beneficial"
1,1,"N2","EColi",418.3225267,0,"Beneficial"
1,1,"N2","EColi",418.3225267,0,"Beneficial"
1,1,"N2","EColi",418.3225267,0,"Beneficial"
1,2,"N2","EColi",418.3225267,0,"Beneficial"
1,2,"N2","EColi",418.3225267,0,"Beneficial"
1,2,"N2","EColi",418.3225267,0,"Beneficial"
1,2,"N2","EColi",418.3225267,0,"Beneficial"
1,3,"N2","EColi",418.3225267,0,"Beneficial"
1,3,"N2","EColi",418.3225267,0,"Beneficial"
1,3,"N2","EColi",418.3225267,0,"Beneficial"
1,4,"N2","EColi",418.3225267,0,"Beneficial"
1,4,"N2","EColi",418.3225267,0,"Beneficial"
1,4,"N2","EColi",418.3225267,0,"Beneficial"
1,5,"N2","EColi",418.3225267,0,"Beneficial"
1,6,"N2","EColi",418.3225267,0,"Beneficial"
1,7,"N2","EColi",418.3225267,0,"Beneficial"
1,7,"N2","EColi",418.3225267,0,"Beneficial"
1,7,"N2","EColi",418.3225267,0,"Beneficial"
1,7,"N2","EColi",418.3225267,0,"Beneficial"
1,7,"N2","EColi",418.3225267,0,"Beneficial"
1,8,"N2","EColi",418.3225267,0,"Beneficial"
1,8,"N2","EColi",418.3225267,0,"Beneficial"
1,8,"N2","EColi",418.3225267,0,"Beneficial"
1,8,"N2","EColi",418.3225267,0,"Beneficial"
1,8,"N2","EColi",418.3225267,0,"Beneficial"
1,9,"N2","EColi",418.3225267,0,"Beneficial"
1,10,"N2","EColi",418.3225267,0,"Beneficial"
1,10,"N2","EColi",418.3225267,0,"Beneficial"
1,10,"N2","EColi",418.3225267,0,"Beneficial"
1,10,"N2","EColi",418.3225267,0,"Beneficial"
1,10,"N2","EColi",418.3225267,0,"Beneficial"
1,1,"N2","Providencia",383.3474676,0,"Beneficial"
1,1,"N2","Providencia",383.3474676,0,"Beneficial"
1,1,"N2","Providencia",383.3474676,0,"Beneficial"
1,2,"N2","Providencia",383.3474676,0,"Beneficial"
1,2,"N2","Providencia",383.3474676,0,"Beneficial"
1,2,"N2","Providencia",383.3474676,0,"Beneficial"
1,2,"N2","Providencia",383.3474676,0,"Beneficial"
1,3,"N2","Providencia",383.3474676,0,"Beneficial"
1,3,"N2","Providencia",383.3474676,0,"Beneficial"
1,4,"N2","Providencia",383.3474676,0,"Beneficial"
1,4,"N2","Providencia",383.3474676,0,"Beneficial"
1,4,"N2","Providencia",383.3474676,0,"Beneficial"
1,4,"N2","Providencia",383.3474676,0,"Beneficial"
1,5,"N2","Providencia",383.3474676,0,"Beneficial"
1,5,"N2","Providencia",383.3474676,0,"Beneficial"
1,7,"N2","Providencia",383.3474676,0,"Beneficial"
1,8,"N2","Providencia",383.3474676,0,"Beneficial"
1,9,"N2","Providencia",383.3474676,0,"Beneficial"
1,9,"N2","Providencia",383.3474676,0,"Beneficial"
1,9,"N2","Providencia",383.3474676,0,"Beneficial"
1,9,"N2","Providencia",383.3474676,0,"Beneficial"
1,10,"N2","Providencia",383.3474676,0,"Beneficial"
1,10,"N2","Providencia",383.3474676,0,"Beneficial"
1,1,"N2","Raoultella",68.86777194,0,"Beneficial"
1,1,"N2","Raoultella",68.86777194,0,"Beneficial"
1,1,"N2","Raoultella",68.86777194,0,"Beneficial"
1,2,"N2","Raoultella",68.86777194,0,"Beneficial"
1,2,"N2","Raoultella",68.86777194,0,"Beneficial"
1,2,"N2","Raoultella",68.86777194,0,"Beneficial"
1,3,"N2","Raoultella",68.86777194,0,"Beneficial"
1,3,"N2","Raoultella",68.86777194,0,"Beneficial"
1,3,"N2","Raoultella",68.86777194,0,"Beneficial"
1,3,"N2","Raoultella",68.86777194,0,"Beneficial"
1,3,"N2","Raoultella",68.86777194,0,"Beneficial"
1,3,"N2","Raoultella",68.86777194,0,"Beneficial"
1,3,"N2","Raoultella",68.86777194,0,"Beneficial"
1,4,"N2","Raoultella",68.86777194,0,"Beneficial"
1,5,"N2","Raoultella",68.86777194,0,"Beneficial"
1,5,"N2","Raoultella",68.86777194,0,"Beneficial"
1,5,"N2","Raoultella",68.86777194,0,"Beneficial"
1,5,"N2","Raoultella",68.86777194,0,"Beneficial"
1,6,"N2","Raoultella",68.86777194,0,"Beneficial"
1,7,"N2","Raoultella",68.86777194,0,"Beneficial"
1,7,"N2","Raoultella",68.86777194,0,"Beneficial"
1,7,"N2","Raoultella",68.86777194,0,"Beneficial"
1,8,"N2","Raoultella",68.86777194,0,"Beneficial"
1,8,"N2","Raoultella",68.86777194,0,"Beneficial"
1,8,"N2","Raoultella",68.86777194,0,"Beneficial"
1,8,"N2","Raoultella",68.86777194,0,"Beneficial"
1,8,"N2","Raoultella",68.86777194,0,"Beneficial"
1,9,"N2","Raoultella",68.86777194,0,"Beneficial"
1,9,"N2","Raoultella",68.86777194,0,"Beneficial"
1,10,"N2","Raoultella",68.86777194,0,"Beneficial"
1,10,"N2","Raoultella",68.86777194,0,"Beneficial"
1,10,"N2","Raoultella",68.86777194,0,"Beneficial"
1,1,"N2","Serratia",51.57456548,0,"Detrimental"
1,1,"N2","Serratia",51.57456548,0,"Detrimental"
1,1,"N2","Serratia",51.57456548,0,"Detrimental"
1,1,"N2","Serratia",51.57456548,0,"Detrimental"
1,1,"N2","Serratia",51.57456548,0,"Detrimental"
1,2,"N2","Serratia",51.57456548,0,"Detrimental"
1,2,"N2","Serratia",51.57456548,0,"Detrimental"
1,2,"N2","Serratia",51.57456548,0,"Detrimental"
1,2,"N2","Serratia",51.57456548,0,"Detrimental"
1,3,"N2","Serratia",51.57456548,0,"Detrimental"
1,3,"N2","Serratia",51.57456548,0,"Detrimental"
1,4,"N2","Serratia",51.57456548,0,"Detrimental"
1,4,"N2","Serratia",51.57456548,0,"Detrimental"
1,4,"N2","Serratia",51.57456548,0,"Detrimental"
1,4,"N2","Serratia",51.57456548,0,"Detrimental"
1,5,"N2","Serratia",51.57456548,0,"Detrimental"
1,5,"N2","Serratia",51.57456548,0,"Detrimental"
1,5,"N2","Serratia",51.57456548,0,"Detrimental"
1,6,"N2","Serratia",51.57456548,0,"Detrimental"
1,6,"N2","Serratia",51.57456548,0,"Detrimental"
1,7,"N2","Serratia",51.57456548,0,"Detrimental"
1,7,"N2","Serratia",51.57456548,0,"Detrimental"
1,7,"N2","Serratia",51.57456548,0,"Detrimental"
1,7,"N2","Serratia",51.57456548,0,"Detrimental"
1,7,"N2","Serratia",51.57456548,0,"Detrimental"
1,8,"N2","Serratia",51.57456548,0,"Detrimental"
1,8,"N2","Serratia",51.57456548,0,"Detrimental"
1,8,"N2","Serratia",51.57456548,0,"Detrimental"
1,8,"N2","Serratia",51.57456548,0,"Detrimental"
1,8,"N2","Serratia",51.57456548,0,"Detrimental"
1,8,"N2","Serratia",51.57456548,0,"Detrimental"
1,8,"N2","Serratia",51.57456548,0,"Detrimental"
1,8,"N2","Serratia",51.57456548,0,"Detrimental"
1,9,"N2","Serratia",51.57456548,0,"Detrimental"
1,9,"N2","Serratia",51.57456548,0,"Detrimental"
1,9,"N2","Serratia",51.57456548,0,"Detrimental"
1,9,"N2","Serratia",51.57456548,0,"Detrimental"
1,10,"N2","Serratia",51.57456548,0,"Detrimental"
1,10,"N2","Serratia",51.57456548,0,"Detrimental"
1,10,"N2","Serratia",51.57456548,0,"Detrimental"
1,10,"N2","Serratia",51.57456548,0,"Detrimental"
1,10,"N2","Serratia",51.57456548,0,"Detrimental"
1,10,"N2","Serratia",51.57456548,0,"Detrimental"
1,1,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,1,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,3,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,3,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,3,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,4,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,4,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,4,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,5,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,5,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,6,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,6,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,7,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,7,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,7,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,8,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,8,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,8,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,8,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,9,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,9,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,9,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,10,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,10,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,10,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,10,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,10,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,10,"N2","Pseudomonas",111.6141351,0,"Detrimental"
1,1,"CB4856","Control",418.3225267,0,"Control"
1,1,"CB4856","Control",418.3225267,0,"Control"
1,1,"CB4856","Control",418.3225267,0,"Control"
1,1,"CB4856","Control",418.3225267,0,"Control"
1,2,"CB4856","Control",418.3225267,0,"Control"
1,2,"CB4856","Control",418.3225267,0,"Control"
1,3,"CB4856","Control",418.3225267,0,"Control"
1,3,"CB4856","Control",418.3225267,0,"Control"
1,4,"CB4856","Control",418.3225267,0,"Control"
1,4,"CB4856","Control",418.3225267,0,"Control"
1,4,"CB4856","Control",418.3225267,0,"Control"
1,4,"CB4856","Control",418.3225267,0,"Control"
1,4,"CB4856","Control",418.3225267,0,"Control"
1,5,"CB4856","Control",418.3225267,0,"Control"
1,5,"CB4856","Control",418.3225267,0,"Control"
1,6,"CB4856","Control",418.3225267,0,"Control"
1,6,"CB4856","Control",418.3225267,0,"Control"
1,6,"CB4856","Control",418.3225267,0,"Control"
1,6,"CB4856","Control",418.3225267,0,"Control"
1,6,"CB4856","Control",418.3225267,0,"Control"
1,6,"CB4856","Control",418.3225267,0,"Control"
1,6,"CB4856","Control",418.3225267,0,"Control"
1,7,"CB4856","Control",418.3225267,0,"Control"
1,7,"CB4856","Control",418.3225267,0,"Control"
1,8,"CB4856","Control",418.3225267,0,"Control"
1,8,"CB4856","Control",418.3225267,0,"Control"
1,8,"CB4856","Control",418.3225267,0,"Control"
1,8,"CB4856","Control",418.3225267,0,"Control"
1,8,"CB4856","Control",418.3225267,0,"Control"
1,8,"CB4856","Control",418.3225267,0,"Control"
1,8,"CB4856","Control",418.3225267,0,"Control"
1,8,"CB4856","Control",418.3225267,0,"Control"
1,9,"CB4856","Control",418.3225267,0,"Control"
1,9,"CB4856","Control",418.3225267,0,"Control"
1,9,"CB4856","Control",418.3225267,0,"Control"
1,9,"CB4856","Control",418.3225267,0,"Control"
1,9,"CB4856","Control",418.3225267,0,"Control"
1,10,"CB4856","Control",418.3225267,0,"Control"
1,10,"CB4856","Control",418.3225267,0,"Control"
1,10,"CB4856","Control",418.3225267,0,"Control"
1,10,"CB4856","Control",418.3225267,0,"Control"
1,10,"CB4856","Control",418.3225267,0,"Control"
1,10,"CB4856","Control",418.3225267,0,"Control"
1,10,"CB4856","Control",418.3225267,0,"Control"
1,10,"CB4856","Control",418.3225267,0,"Control"
1,1,"CB4856","EColi",418.3225267,0,"Beneficial"
1,1,"CB4856","EColi",418.3225267,0,"Beneficial"
1,1,"CB4856","EColi",418.3225267,0,"Beneficial"
1,1,"CB4856","EColi",418.3225267,0,"Beneficial"
1,2,"CB4856","EColi",418.3225267,0,"Beneficial"
1,3,"CB4856","EColi",418.3225267,0,"Beneficial"
1,4,"CB4856","EColi",418.3225267,0,"Beneficial"
1,4,"CB4856","EColi",418.3225267,0,"Beneficial"
1,5,"CB4856","EColi",418.3225267,0,"Beneficial"
1,5,"CB4856","EColi",418.3225267,0,"Beneficial"
1,5,"CB4856","EColi",418.3225267,0,"Beneficial"
1,5,"CB4856","EColi",418.3225267,0,"Beneficial"
1,5,"CB4856","EColi",418.3225267,0,"Beneficial"
1,5,"CB4856","EColi",418.3225267,0,"Beneficial"
1,5,"CB4856","EColi",418.3225267,0,"Beneficial"
1,6,"CB4856","EColi",418.3225267,0,"Beneficial"
1,6,"CB4856","EColi",418.3225267,0,"Beneficial"
1,6,"CB4856","EColi",418.3225267,0,"Beneficial"
1,7,"CB4856","EColi",418.3225267,0,"Beneficial"
1,7,"CB4856","EColi",418.3225267,0,"Beneficial"
1,7,"CB4856","EColi",418.3225267,0,"Beneficial"
1,7,"CB4856","EColi",418.3225267,0,"Beneficial"
1,7,"CB4856","EColi",418.3225267,0,"Beneficial"
1,7,"CB4856","EColi",418.3225267,0,"Beneficial"
1,7,"CB4856","EColi",418.3225267,0,"Beneficial"
1,8,"CB4856","EColi",418.3225267,0,"Beneficial"
1,8,"CB4856","EColi",418.3225267,0,"Beneficial"
1,9,"CB4856","EColi",418.3225267,0,"Beneficial"
1,10,"CB4856","EColi",418.3225267,0,"Beneficial"
1,1,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,1,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,1,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,2,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,2,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,2,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,2,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,2,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,3,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,3,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,3,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,3,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,3,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,4,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,4,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,5,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,6,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,6,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,6,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,7,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,7,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,8,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,8,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,8,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,8,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,8,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,8,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,9,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,9,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,9,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,10,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,10,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,10,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,10,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,10,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,10,"CB4856","Providencia",383.3474676,0,"Beneficial"
1,1,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,1,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,1,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,1,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,1,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,1,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,2,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,2,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,2,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,2,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,2,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,2,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,2,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,3,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,3,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,3,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,3,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,3,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,3,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,3,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,3,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,3,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,4,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,4,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,4,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,4,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,4,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,4,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,5,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,5,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,5,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,6,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,6,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,6,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,6,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,6,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,6,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,6,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,6,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,6,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,7,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,7,"CB4856","Raoultella",68.86777194,0,"Beneficial"
1,7,"CB4856","Raoultella",68.86777194,0,"Beneficial"
